uid,id,rarity,time,banner,type,manual
1739844600000032822,20003,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000032922,20005,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000033022,20006,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000033122,20013,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000033222,20018,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000033322,20014,3,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000033422,1206,4,2025-02-18T02:19:33.000Z,2059,11,false
1739844600000034022,20014,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034122,20002,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034222,20016,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034322,20002,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034422,20015,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034522,20011,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034622,1202,4,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034722,20004,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034822,20020,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000034922,20006,3,2025-02-18T02:20:02.000Z,2059,11,false
1739844600000035122,20005,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035222,20019,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035322,20014,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035422,20007,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035522,20001,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035622,21016,4,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035722,20017,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035822,20005,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000035922,20014,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000036022,20005,3,2025-02-18T02:20:10.000Z,2059,11,false
1739844600000037122,20004,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037222,20014,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037322,20014,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037422,1215,4,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037522,20004,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037622,20001,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037722,20022,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037822,20012,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000037922,20017,3,2025-02-18T02:20:21.000Z,2059,11,false
1739844600000038022,20007,3,2025-02-18T02:20:22.000Z,2059,11,false
1739844600000038422,20019,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000038522,20016,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000038622,20018,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000038722,21000,4,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000038822,20001,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000038922,20001,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000039022,20004,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000039122,20019,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000039222,20018,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000039322,20018,3,2025-02-18T02:20:48.000Z,2059,11,false
1739844600000039422,20012,3,2025-02-18T02:20:58.000Z,2059,11,false
1739844600000039522,1215,4,2025-02-18T02:21:03.000Z,2059,11,false
1739844600000039622,20013,3,2025-02-18T02:21:09.000Z,2059,11,false
1739844600000039822,20019,3,2025-02-18T02:21:26.000Z,2059,11,false
1739844600000040022,20012,3,2025-02-18T02:21:32.000Z,2059,11,false
1739844600000040222,20003,3,2025-02-18T02:21:36.000Z,2059,11,false
1739844600000040422,20010,3,2025-02-18T02:21:39.000Z,2059,11,false
1739844600000040622,20020,3,2025-02-18T02:21:42.000Z,2059,11,false
1739844600000040722,20014,3,2025-02-18T02:21:45.000Z,2059,11,false
1739844600000040822,20001,3,2025-02-18T02:21:48.000Z,2059,11,false
1739844600000041022,21016,4,2025-02-18T02:21:52.000Z,2059,11,false
1739844600000041122,20008,3,2025-02-18T02:21:58.000Z,2059,11,false
1739844600000041222,20009,3,2025-02-18T02:22:01.000Z,2059,11,false
1739844600000041322,1206,4,2025-02-18T02:22:04.000Z,2059,11,false
1739844600000041422,20014,3,2025-02-18T02:22:19.000Z,2059,11,false
1739844600000041622,1402,5,2025-02-18T02:22:22.000Z,2059,11,false
1744168200005804722,20005,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005804822,20019,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005804922,20017,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805022,20007,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805122,20008,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805222,20010,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805322,1301,4,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805422,20010,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805522,20011,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005805622,20022,3,2025-04-09T03:14:17.000Z,2067,11,false
1744168200005920722,20000,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005920822,20013,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005920922,21001,4,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921022,20012,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921122,1407,5,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921222,20001,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921322,20016,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921422,20022,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921522,20015,3,2025-04-09T03:14:35.000Z,2067,11,false
1744168200005921622,20008,3,2025-04-09T03:14:35.000Z,2067,11,false
1739844600000041822,21017,4,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000041922,20015,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042022,20006,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042122,20013,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042222,20007,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042322,20020,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042422,20002,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042522,20015,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042622,21017,4,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042722,20005,3,2025-02-18T02:22:27.000Z,3059,12,false
1739844600000042922,20008,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043022,20009,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043122,20017,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043222,20005,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043322,20015,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043422,20000,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043522,21018,4,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043622,20012,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043722,20021,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000043822,20006,3,2025-02-18T02:22:31.000Z,3059,12,false
1739844600000044022,20013,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044122,20012,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044222,20018,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044322,20008,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044422,21018,4,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044522,20002,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044622,20006,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044722,20004,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044822,20018,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000044922,20002,3,2025-02-18T02:22:34.000Z,3059,12,false
1739844600000045122,20017,3,2025-02-18T02:22:55.000Z,3059,12,false
1739844600000045222,20019,3,2025-02-18T02:22:59.000Z,3059,12,false
1739844600000052122,21017,4,2025-02-18T02:25:20.000Z,3059,12,false
1739844600000052422,20002,3,2025-02-18T02:25:24.000Z,3059,12,false
1739844600000086922,20019,3,2025-02-18T02:39:14.000Z,3059,12,false
1739844600000087022,20007,3,2025-02-18T02:39:18.000Z,3059,12,false
1739844600000087222,20001,3,2025-02-18T02:39:21.000Z,3059,12,false
1739844600000087322,20010,3,2025-02-18T02:39:25.000Z,3059,12,false
1739844600000118222,20007,3,2025-02-18T02:53:36.000Z,3059,12,false
1739844600000118322,20019,3,2025-02-18T02:53:41.000Z,3059,12,false
1739844600000118422,21018,4,2025-02-18T02:53:45.000Z,3059,12,false
1739844600000123922,23036,5,2025-02-18T02:56:02.000Z,3059,12,false
1744168200006127122,20022,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127222,20010,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127322,20007,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127422,20012,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127522,20000,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127622,20014,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127722,21044,4,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127822,20016,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006127922,20018,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006128022,20005,3,2025-04-09T03:15:10.000Z,3067,12,false
1744168200006159622,20009,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006159722,20022,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006159822,20003,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006159922,20011,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160022,21044,4,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160122,20018,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160222,20005,3,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160322,1109,4,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160422,23040,5,2025-04-09T03:15:16.000Z,3067,12,false
1744168200006160522,20008,3,2025-04-09T03:15:16.000Z,3067,12,false
